,Name,Rating,Number of Ratings,Longitude,Latitude,neighborhood,restaurant,meal_takeaway,meal_delivery,cafe,food,bakery,Weighted Rating
1116,Diet Center - دايت سنتر,4.1,74.0,46.784153,24.681048,حي النرجس,1,0,0,0,1,0,303.4
1117,وايت قاردن,4.2,4534.0,46.6836945,24.6943084,حي النرجس,1,0,0,0,1,0,19042.8
1118,KFC,3.6,1452.0,46.7923858,24.6840264,حي النرجس,1,0,0,0,1,0,5227.2
1119,Fairmont Riyadh,4.7,5105.0,46.7182893,24.8082207,حي النرجس,1,0,0,0,1,0,23993.5
1120,Burger King - Exit 8 Dammam Rd,3.7,1210.0,46.743149,24.800591,حي النرجس,1,0,0,0,1,0,4477.0
1121,Herfy,3.6,872.0,46.750084,24.7795459,حي النرجس,1,0,0,0,1,0,3139.2000000000003
1122,Mama Noura,4.1,11464.0,46.6653609,24.5717473,حي النرجس,1,0,0,0,1,0,47002.399999999994
1123,Pizza Era,3.9,401.0,46.6423155,24.8200347,حي النرجس,1,0,0,0,1,0,1563.8999999999999
1124,Al Romansiah,4.2,11683.0,46.63529399999999,24.783657,حي النرجس,1,0,0,0,1,0,49068.6
1125,Herfy,3.5,746.0,46.675,24.6755556,حي النرجس,1,0,0,0,1,0,2611.0
1126,Herfy,3.8,1081.0,46.7975115,24.7809607,حي النرجس,1,0,0,0,1,0,4107.8
1127,McDonald's,3.9,3568.0,46.794646,24.713222,حي النرجس,1,0,0,0,1,0,13915.199999999999
1128,KFC,3.6,1311.0,46.713719,24.6382089,حي النرجس,1,0,0,0,1,0,4719.6
1129,KFC,3.5,1825.0,46.76440969999999,24.7327532,حي النرجس,1,0,0,0,1,0,6387.5
1130,KFC,3.8,2246.0,46.6647609,24.7045778,حي النرجس,1,0,0,0,1,0,8534.8
1131,Burger King - Rawdah,3.7,1370.0,46.76226500000001,24.735643,حي النرجس,1,0,0,0,1,0,5069.0
1132,Shawarmer | شاورمر,3.9,1911.0,46.6338494,24.7133267,حي النرجس,1,1,0,0,1,0,7452.9
1133,Burger King - Riyadh Gallery 2,3.7,1983.0,46.657895,24.741256,حي النرجس,1,0,0,0,1,0,7337.1
1134,Herfy,3.8,989.0,46.6905001,24.7200236,حي النرجس,1,0,0,0,1,0,3758.2
1135,Al Romansiah Restaurant - Al Nasseem District,4.2,8154.0,46.81462699999999,24.7335149,حي النرجس,1,0,0,0,1,0,34246.8
1136,Herfy,3.7,1490.0,46.60467529999999,24.8031675,حي النرجس,1,0,0,0,1,0,5513.0
1137,Burger King - Ghernata,3.8,1074.0,46.74147,24.78142100000001,حي النرجس,1,0,0,0,1,0,4081.2
1138,Hardee's,3.7,1075.0,46.7436203,24.80089,حي النرجس,1,0,0,0,1,0,3977.5
1139,Broast Line,4.0,2139.0,46.7647911,24.7329617,حي النرجس,1,0,0,0,1,0,8556.0
1140,فندق ميرا,3.7,1336.0,46.69398469999999,24.7012777,حي العارض,1,0,0,0,1,0,4943.2
1141,مركز ماي كار لصيانة السيارات الاوروبية,3.5,2755.0,46.5764369,24.85175139999999,حي العارض,1,0,0,0,1,0,9642.5
1142,Luthan Hotel and Spa,4.0,423.0,46.6417087,24.7066487,حي العارض,1,0,0,0,1,0,1692.0
1143,Dining Hall,3.0,27.0,46.6196551,24.7209893,حي العارض,1,0,0,0,1,0,81.0
1144,Sushi Yoshi,4.0,1721.0,46.7061255,24.7048211,حي العارض,1,0,0,0,1,0,6884.0
1145,Najd Village,3.9,11310.0,46.70469529999999,24.7426043,حي العارض,1,0,0,0,1,0,44109.0
1146,Wooden Bakery,4.3,10550.0,46.7226815,24.6941192,حي العارض,1,0,0,0,1,1,45365.0
1147,Najd Village,3.8,8468.0,46.66923329999999,24.6976883,حي العارض,1,0,0,0,1,0,32178.399999999998
1148,Domino's Pizza,3.8,589.0,46.6049938,24.692347,حي العارض,1,1,1,0,1,0,2238.2
1149,KFC,3.7,2198.0,46.737091,24.59506409999999,حي العارض,1,0,0,0,1,0,8132.6
1150,McDonald's,3.9,2735.0,46.69138399999999,24.570255,حي العارض,1,0,0,0,1,0,10666.5
1151,Mama Noura,4.3,23691.0,46.70188479999999,24.6916263,حي العارض,1,0,0,0,1,0,101871.3
1152,Burger King - Al Quds,3.6,1707.0,46.740762,24.75733899999999,حي العارض,1,0,0,0,1,0,6145.2
1153,Derati Restaurant,3.7,1331.0,46.58854249999999,24.6368753,حي العارض,1,0,0,0,1,0,4924.7
1154,Kudu - Al Rayyan,3.8,1803.0,46.7889345,24.7092575,حي العارض,1,1,1,0,1,0,6851.4
1155,Dominos,3.8,639.0,46.6240752,24.8105963,حي العارض,1,1,1,0,1,0,2428.2
1156,Hardee's,3.3,827.0,46.6436339,24.6008518,حي العارض,1,0,0,0,1,0,2729.1
1157,Derati Restaurants & Kitchens,3.8,994.0,46.66901430000001,24.5881775,حي العارض,1,0,0,0,1,0,3777.2
1158,KFC,3.5,975.0,46.6441676,24.6004069,حي العارض,1,0,0,0,1,0,3412.5
1159,Kudu - Al Malaz,3.9,1944.0,46.72442909999999,24.6663876,حي العارض,1,1,1,0,1,0,7581.599999999999
1160,قصر الهند,3.8,6168.0,46.75289959999999,24.75744370000001,حي العارض,1,0,0,0,1,0,23438.399999999998
1161,Mama Noura,4.1,11464.0,46.6653609,24.5717473,حي العارض,1,0,0,0,1,0,47002.399999999994
1162,Herfy,3.8,1376.0,46.6983362,24.6940569,حي العارض,1,0,0,0,1,0,5228.8
1163,Al Jalab Restaurant,4.3,1543.0,46.6870006,24.7337823,حي العارض,1,0,0,0,1,0,6634.9
1164,Herfy,3.7,380.0,46.6575254,24.7559561,حي العارض,1,0,0,0,1,0,1406.0
1165,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.7,649.0,46.6625465,24.7579306,حي العارض,1,0,1,0,1,0,2401.3
1166,Burger King - Bin Turkey,3.7,681.0,46.619087,24.746228,حي العارض,1,0,0,0,1,0,2519.7000000000003
1167,Al Romansiah,4.1,8499.0,46.81412389999999,24.7587183,حي العارض,1,0,0,0,1,0,34845.899999999994
1168,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.9,719.0,46.65586740000001,24.7247857,حي العارض,1,0,1,0,1,0,2804.1
1169,Kudu - Al Seteen Palace,3.9,2399.0,46.7231741,24.6905735,حي العارض,1,1,1,0,1,0,9356.1
1170,Al Saudi Restaurant,3.9,4618.0,46.70311350000001,24.6957429,حي العارض,1,0,0,0,1,0,18010.2
1171,TOKYO,4.3,7203.0,46.68670509999999,24.7181459,حي العارض,1,0,0,0,1,0,30972.899999999998
1172,Kudu - Al Wurud,4.0,1024.0,46.6758245,24.7322926,حي العارض,1,1,1,0,1,0,4096.0
1173,Herfy,3.8,896.0,46.6736126,24.7609124,حي العارض,1,0,0,0,1,0,3404.7999999999997
1174,برجر كاسل,4.1,1057.0,46.6345087,24.714561,حي العارض,1,0,0,0,1,0,4333.7
1175,Sheikh Al-Mandi Restaurant,3.5,2022.0,46.70186499999999,24.693749,حي العارض,1,0,0,0,1,0,7077.0
1176,Diet Center - دايت سنتر,4.1,74.0,46.784153,24.681048,حي العارض,1,0,0,0,1,0,303.4
1177,KFC,3.6,1452.0,46.7923858,24.6840264,حي العارض,1,0,0,0,1,0,5227.2
1178,Subway,3.7,452.0,46.7834343,24.7289012,حي العارض,1,0,0,0,1,0,1672.4
1179,وايت قاردن,4.2,4534.0,46.6836945,24.6943084,حي العارض,1,0,0,0,1,0,19042.8
1180,KFC,3.6,1311.0,46.713719,24.6382089,حي العارض,1,0,0,0,1,0,4719.6
1181,Fairmont Riyadh,4.7,5105.0,46.7182893,24.8082207,حي العارض,1,0,0,0,1,0,23993.5
1182,Burger King - Exit 8 Dammam Rd,3.7,1210.0,46.743149,24.800591,حي العارض,1,0,0,0,1,0,4477.0
1183,Herfy,3.5,746.0,46.675,24.6755556,حي العارض,1,0,0,0,1,0,2611.0
1184,Al Nafoura Restaurant,3.3,1007.0,46.6251475,24.5884052,حي العارض,1,0,0,0,1,0,3323.1
1185,McDonald's,3.9,3568.0,46.794646,24.713222,حي العارض,1,0,0,0,1,0,13915.199999999999
1186,Herfy,3.6,872.0,46.750084,24.7795459,حي العارض,1,0,0,0,1,0,3139.2000000000003
1187,Pizza Era,3.9,401.0,46.6423155,24.8200347,حي العارض,1,0,0,0,1,0,1563.8999999999999
1188,Al Romansiah,4.2,11683.0,46.63529399999999,24.783657,حي العارض,1,0,0,0,1,0,49068.6
1189,Herfy,3.8,1081.0,46.7975115,24.7809607,حي العارض,1,0,0,0,1,0,4107.8
1190,KFC,3.8,2246.0,46.6647609,24.7045778,حي العارض,1,0,0,0,1,0,8534.8
1191,KFC,3.5,1825.0,46.76440969999999,24.7327532,حي العارض,1,0,0,0,1,0,6387.5
1192,Burger King - Rawdah,3.7,1370.0,46.76226500000001,24.735643,حي العارض,1,0,0,0,1,0,5069.0
1193,Shawarmer | شاورمر,3.9,1911.0,46.6338494,24.7133267,حي العارض,1,1,0,0,1,0,7452.9
1194,Burger King - Riyadh Gallery 2,3.7,1983.0,46.657895,24.741256,حي العارض,1,0,0,0,1,0,7337.1
1195,Al Romansiah Restaurant - Al Nasseem District,4.2,8154.0,46.81462699999999,24.7335149,حي العارض,1,0,0,0,1,0,34246.8
1196,Herfy,3.8,989.0,46.6905001,24.7200236,حي العارض,1,0,0,0,1,0,3758.2
1197,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.9,790.0,46.63085969999999,24.5802744,حي العارض,1,0,1,0,1,0,3081.0
1198,Al Tazaj,3.6,4796.0,46.6443952,24.6002206,حي العارض,1,0,0,0,1,0,17265.600000000002
1199,KFC,3.8,1219.0,46.6889225,24.62540690000001,حي العارض,1,0,0,0,1,0,4632.2
1200,فندق ميرا,3.7,1336.0,46.69398469999999,24.7012777,هجرة وادي لبن,1,0,0,0,1,0,4943.2
1201,مركز ماي كار لصيانة السيارات الاوروبية,3.5,2755.0,46.5764369,24.85175139999999,هجرة وادي لبن,1,0,0,0,1,0,9642.5
1202,Luthan Hotel and Spa,4.0,423.0,46.6417087,24.7066487,هجرة وادي لبن,1,0,0,0,1,0,1692.0
1203,Dining Hall,3.0,27.0,46.6196551,24.7209893,هجرة وادي لبن,1,0,0,0,1,0,81.0
1204,Sushi Yoshi,4.0,1721.0,46.7061255,24.7048211,هجرة وادي لبن,1,0,0,0,1,0,6884.0
1205,Najd Village,3.9,11310.0,46.70469529999999,24.7426043,هجرة وادي لبن,1,0,0,0,1,0,44109.0
1206,Wooden Bakery,4.3,10550.0,46.7226815,24.6941192,هجرة وادي لبن,1,0,0,0,1,1,45365.0
1207,Najd Village,3.8,8468.0,46.66923329999999,24.6976883,هجرة وادي لبن,1,0,0,0,1,0,32178.399999999998
1208,KFC,3.7,2198.0,46.737091,24.59506409999999,هجرة وادي لبن,1,0,0,0,1,0,8132.6
1209,McDonald's,3.9,2735.0,46.69138399999999,24.570255,هجرة وادي لبن,1,0,0,0,1,0,10666.5
1210,Domino's Pizza,3.8,589.0,46.6049938,24.692347,هجرة وادي لبن,1,1,1,0,1,0,2238.2
1211,Mama Noura,4.3,23691.0,46.70188479999999,24.6916263,هجرة وادي لبن,1,0,0,0,1,0,101871.3
1212,Burger King - Al Quds,3.6,1707.0,46.740762,24.75733899999999,هجرة وادي لبن,1,0,0,0,1,0,6145.2
1213,Derati Restaurant,3.7,1331.0,46.58854249999999,24.6368753,هجرة وادي لبن,1,0,0,0,1,0,4924.7
1214,Kudu - Al Rayyan,3.8,1803.0,46.7889345,24.7092575,هجرة وادي لبن,1,1,1,0,1,0,6851.4
1215,Dominos,3.8,639.0,46.6240752,24.8105963,هجرة وادي لبن,1,1,1,0,1,0,2428.2
1216,Derati Restaurants & Kitchens,3.8,994.0,46.66901430000001,24.5881775,هجرة وادي لبن,1,0,0,0,1,0,3777.2
1217,Hardee's,3.3,827.0,46.6436339,24.6008518,هجرة وادي لبن,1,0,0,0,1,0,2729.1
1218,KFC,3.5,975.0,46.6441676,24.6004069,هجرة وادي لبن,1,0,0,0,1,0,3412.5
1219,Kudu - Al Malaz,3.9,1944.0,46.72442909999999,24.6663876,هجرة وادي لبن,1,1,1,0,1,0,7581.599999999999
1220,Mama Noura,4.1,11464.0,46.6653609,24.5717473,هجرة وادي لبن,1,0,0,0,1,0,47002.399999999994
1221,قصر الهند,3.8,6168.0,46.75289959999999,24.75744370000001,هجرة وادي لبن,1,0,0,0,1,0,23438.399999999998
1222,Herfy,3.8,1376.0,46.6983362,24.6940569,هجرة وادي لبن,1,0,0,0,1,0,5228.8
1223,Al Jalab Restaurant,4.3,1543.0,46.6870006,24.7337823,هجرة وادي لبن,1,0,0,0,1,0,6634.9
1224,Al Nafoura Restaurant,3.3,1007.0,46.6251475,24.5884052,هجرة وادي لبن,1,0,0,0,1,0,3323.1
1225,Herfy,3.7,380.0,46.6575254,24.7559561,هجرة وادي لبن,1,0,0,0,1,0,1406.0
1226,Kudu - Al Seteen Palace,3.9,2399.0,46.7231741,24.6905735,هجرة وادي لبن,1,1,1,0,1,0,9356.1
1227,Diet Center - دايت سنتر,4.1,74.0,46.784153,24.681048,هجرة وادي لبن,1,0,0,0,1,0,303.4
1228,KFC,3.6,1452.0,46.7923858,24.6840264,هجرة وادي لبن,1,0,0,0,1,0,5227.2
1229,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.7,649.0,46.6625465,24.7579306,هجرة وادي لبن,1,0,1,0,1,0,2401.3
1230,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.9,790.0,46.63085969999999,24.5802744,هجرة وادي لبن,1,0,1,0,1,0,3081.0
1231,Al Romansiah,4.1,8499.0,46.81412389999999,24.7587183,هجرة وادي لبن,1,0,0,0,1,0,34845.899999999994
1232,Al Saudi Restaurant,3.9,4618.0,46.70311350000001,24.6957429,هجرة وادي لبن,1,0,0,0,1,0,18010.2
1233,Burger King - Bin Turkey,3.7,681.0,46.619087,24.746228,هجرة وادي لبن,1,0,0,0,1,0,2519.7000000000003
1234,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.9,719.0,46.65586740000001,24.7247857,هجرة وادي لبن,1,0,1,0,1,0,2804.1
1235,Burger King - Exit 28,3.8,1294.0,46.6212052,24.5681274,هجرة وادي لبن,1,0,0,0,1,0,4917.2
1236,KFC,3.6,1311.0,46.713719,24.6382089,هجرة وادي لبن,1,0,0,0,1,0,4719.6
1237,TOKYO,4.3,7203.0,46.68670509999999,24.7181459,هجرة وادي لبن,1,0,0,0,1,0,30972.899999999998
1238,Sheikh Al-Mandi Restaurant,3.5,2022.0,46.70186499999999,24.693749,هجرة وادي لبن,1,0,0,0,1,0,7077.0
1239,Kudu - Al Wurud,4.0,1024.0,46.6758245,24.7322926,هجرة وادي لبن,1,1,1,0,1,0,4096.0
1240,Al Romansiah,4.2,9584.0,46.7069578,24.5620929,هجرة وادي لبن,1,0,0,0,1,0,40252.8
1241,برجر كاسل,4.1,1057.0,46.6345087,24.714561,هجرة وادي لبن,1,0,0,0,1,0,4333.7
1242,Herfy,3.8,896.0,46.6736126,24.7609124,هجرة وادي لبن,1,0,0,0,1,0,3404.7999999999997
1243,Subway,3.7,452.0,46.7834343,24.7289012,هجرة وادي لبن,1,0,0,0,1,0,1672.4
1244,وايت قاردن,4.2,4534.0,46.6836945,24.6943084,هجرة وادي لبن,1,0,0,0,1,0,19042.8
1245,Al Tazaj,3.6,4796.0,46.6443952,24.6002206,هجرة وادي لبن,1,0,0,0,1,0,17265.600000000002
1246,McDonald's,3.7,2042.0,46.640038,24.598766,هجرة وادي لبن,1,0,0,0,1,0,7555.400000000001
1247,Subway,3.8,341.0,46.65607869999999,24.608878,هجرة وادي لبن,1,0,0,0,1,0,1295.8
1248,KFC,3.8,1219.0,46.6889225,24.62540690000001,هجرة وادي لبن,1,0,0,0,1,0,4632.2
1249,Herfy,3.5,746.0,46.675,24.6755556,هجرة وادي لبن,1,0,0,0,1,0,2611.0
1250,McDonald's,3.9,3568.0,46.794646,24.713222,هجرة وادي لبن,1,0,0,0,1,0,13915.199999999999
1251,Fairmont Riyadh,4.7,5105.0,46.7182893,24.8082207,هجرة وادي لبن,1,0,0,0,1,0,23993.5
1252,Burger King - Exit 8 Dammam Rd,3.7,1210.0,46.743149,24.800591,هجرة وادي لبن,1,0,0,0,1,0,4477.0
1253,KFC,3.4,1705.0,46.61225279999999,24.5724179,هجرة وادي لبن,1,0,0,0,1,0,5797.0
1254,Al-Tazaj,3.9,3797.0,46.5097818,24.5548875,هجرة وادي لبن,1,0,0,0,1,0,14808.3
1255,KFC,3.8,2246.0,46.6647609,24.7045778,هجرة وادي لبن,1,0,0,0,1,0,8534.8
1256,Al Romansiah,4.2,9460.0,46.792399,24.695811,هجرة وادي لبن,1,0,0,0,1,0,39732.0
1257,KFC,3.5,1825.0,46.76440969999999,24.7327532,هجرة وادي لبن,1,0,0,0,1,0,6387.5
1258,Al Romansiah Restaurant - Al Nasseem District,4.2,8154.0,46.81462699999999,24.7335149,هجرة وادي لبن,1,0,0,0,1,0,34246.8
1259,Burger King - Rawdah,3.7,1370.0,46.76226500000001,24.735643,هجرة وادي لبن,1,0,0,0,1,0,5069.0
1260,فندق ميرا,3.7,1336.0,46.69398469999999,24.7012777,حي ظهرة نمار,1,0,0,0,1,0,4943.2
1261,مركز ماي كار لصيانة السيارات الاوروبية,3.5,2755.0,46.5764369,24.85175139999999,حي ظهرة نمار,1,0,0,0,1,0,9642.5
1262,Luthan Hotel and Spa,4.0,423.0,46.6417087,24.7066487,حي ظهرة نمار,1,0,0,0,1,0,1692.0
1263,Dining Hall,3.0,27.0,46.6196551,24.7209893,حي ظهرة نمار,1,0,0,0,1,0,81.0
1264,Sushi Yoshi,4.0,1721.0,46.7061255,24.7048211,حي ظهرة نمار,1,0,0,0,1,0,6884.0
1265,Wooden Bakery,4.3,10550.0,46.7226815,24.6941192,حي ظهرة نمار,1,0,0,0,1,1,45365.0
1266,Najd Village,3.9,11310.0,46.70469529999999,24.7426043,حي ظهرة نمار,1,0,0,0,1,0,44109.0
1267,Najd Village,3.8,8468.0,46.66923329999999,24.6976883,حي ظهرة نمار,1,0,0,0,1,0,32178.399999999998
1268,KFC,3.7,2198.0,46.737091,24.59506409999999,حي ظهرة نمار,1,0,0,0,1,0,8132.6
1269,McDonald's,3.9,2735.0,46.69138399999999,24.570255,حي ظهرة نمار,1,0,0,0,1,0,10666.5
1270,Domino's Pizza,3.8,589.0,46.6049938,24.692347,حي ظهرة نمار,1,1,1,0,1,0,2238.2
1271,Mama Noura,4.3,23691.0,46.70188479999999,24.6916263,حي ظهرة نمار,1,0,0,0,1,0,101871.3
1272,Burger King - Al Quds,3.6,1707.0,46.740762,24.75733899999999,حي ظهرة نمار,1,0,0,0,1,0,6145.2
1273,Derati Restaurant,3.7,1331.0,46.58854249999999,24.6368753,حي ظهرة نمار,1,0,0,0,1,0,4924.7
1274,Kudu - Al Rayyan,3.8,1803.0,46.7889345,24.7092575,حي ظهرة نمار,1,1,1,0,1,0,6851.4
1275,Dominos,3.8,639.0,46.6240752,24.8105963,حي ظهرة نمار,1,1,1,0,1,0,2428.2
1276,Derati Restaurants & Kitchens,3.8,994.0,46.66901430000001,24.5881775,حي ظهرة نمار,1,0,0,0,1,0,3777.2
1277,Hardee's,3.3,827.0,46.6436339,24.6008518,حي ظهرة نمار,1,0,0,0,1,0,2729.1
1278,KFC,3.5,975.0,46.6441676,24.6004069,حي ظهرة نمار,1,0,0,0,1,0,3412.5
1279,Kudu - Al Malaz,3.9,1944.0,46.72442909999999,24.6663876,حي ظهرة نمار,1,1,1,0,1,0,7581.599999999999
1280,Mama Noura,4.1,11464.0,46.6653609,24.5717473,حي ظهرة نمار,1,0,0,0,1,0,47002.399999999994
1281,قصر الهند,3.8,6168.0,46.75289959999999,24.75744370000001,حي ظهرة نمار,1,0,0,0,1,0,23438.399999999998
1282,Herfy,3.8,1376.0,46.6983362,24.6940569,حي ظهرة نمار,1,0,0,0,1,0,5228.8
1283,Al Nafoura Restaurant,3.3,1007.0,46.6251475,24.5884052,حي ظهرة نمار,1,0,0,0,1,0,3323.1
1284,Al Jalab Restaurant,4.3,1543.0,46.6870006,24.7337823,حي ظهرة نمار,1,0,0,0,1,0,6634.9
1285,Kudu - Al Seteen Palace,3.9,2399.0,46.7231741,24.6905735,حي ظهرة نمار,1,1,1,0,1,0,9356.1
1286,Diet Center - دايت سنتر,4.1,74.0,46.784153,24.681048,حي ظهرة نمار,1,0,0,0,1,0,303.4
1287,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.9,790.0,46.63085969999999,24.5802744,حي ظهرة نمار,1,0,1,0,1,0,3081.0
1288,Herfy,3.7,380.0,46.6575254,24.7559561,حي ظهرة نمار,1,0,0,0,1,0,1406.0
1289,KFC,3.6,1452.0,46.7923858,24.6840264,حي ظهرة نمار,1,0,0,0,1,0,5227.2
1290,Al Saudi Restaurant,3.9,4618.0,46.70311350000001,24.6957429,حي ظهرة نمار,1,0,0,0,1,0,18010.2
1291,Burger King - Exit 28,3.8,1294.0,46.6212052,24.5681274,حي ظهرة نمار,1,0,0,0,1,0,4917.2
1292,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.9,719.0,46.65586740000001,24.7247857,حي ظهرة نمار,1,0,1,0,1,0,2804.1
1293,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.7,649.0,46.6625465,24.7579306,حي ظهرة نمار,1,0,1,0,1,0,2401.3
1294,Burger King - Bin Turkey,3.7,681.0,46.619087,24.746228,حي ظهرة نمار,1,0,0,0,1,0,2519.7000000000003
1295,KFC,3.6,1311.0,46.713719,24.6382089,حي ظهرة نمار,1,0,0,0,1,0,4719.6
1296,TOKYO,4.3,7203.0,46.68670509999999,24.7181459,حي ظهرة نمار,1,0,0,0,1,0,30972.899999999998
1297,Al Romansiah,4.2,9584.0,46.7069578,24.5620929,حي ظهرة نمار,1,0,0,0,1,0,40252.8
1298,Sheikh Al-Mandi Restaurant,3.5,2022.0,46.70186499999999,24.693749,حي ظهرة نمار,1,0,0,0,1,0,7077.0
1299,Al Romansiah,4.1,8499.0,46.81412389999999,24.7587183,حي ظهرة نمار,1,0,0,0,1,0,34845.899999999994
1300,Kudu - Al Wurud,4.0,1024.0,46.6758245,24.7322926,حي ظهرة نمار,1,1,1,0,1,0,4096.0
1301,برجر كاسل,4.1,1057.0,46.6345087,24.714561,حي ظهرة نمار,1,0,0,0,1,0,4333.7
1302,Herfy,3.8,896.0,46.6736126,24.7609124,حي ظهرة نمار,1,0,0,0,1,0,3404.7999999999997
1303,Al Tazaj,3.6,4796.0,46.6443952,24.6002206,حي ظهرة نمار,1,0,0,0,1,0,17265.600000000002
1304,وايت قاردن,4.2,4534.0,46.6836945,24.6943084,حي ظهرة نمار,1,0,0,0,1,0,19042.8
1305,McDonald's,3.7,2042.0,46.640038,24.598766,حي ظهرة نمار,1,0,0,0,1,0,7555.400000000001
1306,Subway,3.7,452.0,46.7834343,24.7289012,حي ظهرة نمار,1,0,0,0,1,0,1672.4
1307,Subway,3.8,341.0,46.65607869999999,24.608878,حي ظهرة نمار,1,0,0,0,1,0,1295.8
1308,KFC,3.8,1219.0,46.6889225,24.62540690000001,حي ظهرة نمار,1,0,0,0,1,0,4632.2
1309,Herfy,3.5,746.0,46.675,24.6755556,حي ظهرة نمار,1,0,0,0,1,0,2611.0
1310,McDonald's,3.9,3568.0,46.794646,24.713222,حي ظهرة نمار,1,0,0,0,1,0,13915.199999999999
1311,KFC,3.4,1705.0,46.61225279999999,24.5724179,حي ظهرة نمار,1,0,0,0,1,0,5797.0
1312,Al-Tazaj,3.9,3797.0,46.5097818,24.5548875,حي ظهرة نمار,1,0,0,0,1,0,14808.3
1313,KFC,3.8,2246.0,46.6647609,24.7045778,حي ظهرة نمار,1,0,0,0,1,0,8534.8
1314,Al Romansiah,4.2,9460.0,46.792399,24.695811,حي ظهرة نمار,1,0,0,0,1,0,39732.0
1315,Herfy,3.6,1244.0,46.7824895,24.6680854,حي ظهرة نمار,1,0,0,0,1,0,4478.400000000001
1316,KFC,3.5,1825.0,46.76440969999999,24.7327532,حي ظهرة نمار,1,0,0,0,1,0,6387.5
1317,Shawarmer | شاورمر,3.9,1911.0,46.6338494,24.7133267,حي ظهرة نمار,1,1,0,0,1,0,7452.9
1318,Herfy,3.9,628.0,46.6931508,24.6399265,حي ظهرة نمار,1,0,0,0,1,0,2449.2
1319,Burger King - Rawdah,3.7,1370.0,46.76226500000001,24.735643,حي ظهرة نمار,1,0,0,0,1,0,5069.0
1320,فندق ميرا,3.7,1336.0,46.69398469999999,24.7012777,حي ديراب,1,0,0,0,1,0,4943.2
1321,مركز ماي كار لصيانة السيارات الاوروبية,3.5,2755.0,46.5764369,24.85175139999999,حي ديراب,1,0,0,0,1,0,9642.5
1322,Luthan Hotel and Spa,4.0,423.0,46.6417087,24.7066487,حي ديراب,1,0,0,0,1,0,1692.0
1323,Dining Hall,3.0,27.0,46.6196551,24.7209893,حي ديراب,1,0,0,0,1,0,81.0
1324,Sushi Yoshi,4.0,1721.0,46.7061255,24.7048211,حي ديراب,1,0,0,0,1,0,6884.0
1325,Wooden Bakery,4.3,10550.0,46.7226815,24.6941192,حي ديراب,1,0,0,0,1,1,45365.0
1326,Najd Village,3.9,11310.0,46.70469529999999,24.7426043,حي ديراب,1,0,0,0,1,0,44109.0
1327,Najd Village,3.8,8468.0,46.66923329999999,24.6976883,حي ديراب,1,0,0,0,1,0,32178.399999999998
1328,KFC,3.7,2198.0,46.737091,24.59506409999999,حي ديراب,1,0,0,0,1,0,8132.6
1329,McDonald's,3.9,2735.0,46.69138399999999,24.570255,حي ديراب,1,0,0,0,1,0,10666.5
1330,Domino's Pizza,3.8,589.0,46.6049938,24.692347,حي ديراب,1,1,1,0,1,0,2238.2
1331,Mama Noura,4.3,23691.0,46.70188479999999,24.6916263,حي ديراب,1,0,0,0,1,0,101871.3
1332,Burger King - Al Quds,3.6,1707.0,46.740762,24.75733899999999,حي ديراب,1,0,0,0,1,0,6145.2
1333,Derati Restaurant,3.7,1331.0,46.58854249999999,24.6368753,حي ديراب,1,0,0,0,1,0,4924.7
1334,Kudu - Al Rayyan,3.8,1803.0,46.7889345,24.7092575,حي ديراب,1,1,1,0,1,0,6851.4
1335,Dominos,3.8,639.0,46.6240752,24.8105963,حي ديراب,1,1,1,0,1,0,2428.2
1336,Derati Restaurants & Kitchens,3.8,994.0,46.66901430000001,24.5881775,حي ديراب,1,0,0,0,1,0,3777.2
1337,Hardee's,3.3,827.0,46.6436339,24.6008518,حي ديراب,1,0,0,0,1,0,2729.1
1338,KFC,3.5,975.0,46.6441676,24.6004069,حي ديراب,1,0,0,0,1,0,3412.5
1339,Kudu - Al Malaz,3.9,1944.0,46.72442909999999,24.6663876,حي ديراب,1,1,1,0,1,0,7581.599999999999
1340,Mama Noura,4.1,11464.0,46.6653609,24.5717473,حي ديراب,1,0,0,0,1,0,47002.399999999994
1341,قصر الهند,3.8,6168.0,46.75289959999999,24.75744370000001,حي ديراب,1,0,0,0,1,0,23438.399999999998
1342,Herfy,3.8,1376.0,46.6983362,24.6940569,حي ديراب,1,0,0,0,1,0,5228.8
1343,Al Nafoura Restaurant,3.3,1007.0,46.6251475,24.5884052,حي ديراب,1,0,0,0,1,0,3323.1
1344,Al Jalab Restaurant,4.3,1543.0,46.6870006,24.7337823,حي ديراب,1,0,0,0,1,0,6634.9
